Entity ID,Entity Name,SP_COUNTRY_NAME,SNL_INDUSTRY,Region
11128858,"Rhinebeck Bancorp, Inc. (NASDAQCM:RBKB)",USA,Savings Bank/Thrift/Mutual,New York
113562,Richmond County Financial Corp.,USA,Savings Bank/Thrift/Mutual,Georgia
101507,Richmond Hill Savings Bank,USA,Savings Bank/Thrift/Mutual,Virginia
4039799,"Ridgewood Financial, Inc. (NASDAQGM:RSBI)",USA,Savings Bank/Thrift/Mutual,New Jersey
102010,RiverBank,USA,Savings Bank/Thrift/Mutual,Minnesota
1032031,"Riverview Bancorp, Inc. (NASDAQGS:RVSB)",USA,Savings Bank/Thrift/Mutual,Washington
1001579,Riverview Bank,USA,Savings Bank/Thrift/Mutual,Pennsylvania
1031010,RMG Capital Corporation,USA,Savings Bank/Thrift/Mutual,Louisiana
102221,Rock Financial Corp. (NASDAQGM:ROFC),USA,Savings Bank/Thrift/Mutual,Michigan
101505,Rockingham Bancorp,USA,Savings Bank/Thrift/Mutual,Washington
109021,"Rocky Ford Financial, Inc.",USA,Savings Bank/Thrift/Mutual,Colorado
1002460,Roebling Bank,USA,Savings Bank/Thrift/Mutual,New Jersey
4050604,"Roebling Financial Corp, Inc.",USA,Savings Bank/Thrift/Mutual,New Jersey
4101928,Roma Financial Corporation (MHC),USA,Savings Bank/Thrift/Mutual,New Jersey
4048885,"Rome Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,New York
105377,"Roslyn Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,New York
4095324,"Royal Financial, Inc.",USA,Savings Bank/Thrift/Mutual,Illinois
101424,Royal Palm Savings Bank,USA,Savings Bank/Thrift/Mutual,Florida
101968,RS Financial Corporation (NASDAQGM:RFBK),USA,Savings Bank/Thrift/Mutual,North Carolina
4073211,RSV Bancorp Inc. (NASDAQGM:RSVI),USA,Savings Bank/Thrift/Mutual,Iowa
102483,Russell Federal Savings Bank (OTCPK:RFSL),USA,Savings Bank/Thrift/Mutual,Kentucky
101511,Sag Harbor Savings Bank,USA,Savings Bank/Thrift/Mutual,New York
1991002,San Luis Trust Bank FSB,USA,Savings Bank/Thrift/Mutual,California
113678,"Sandwich Bancorp, Inc. (NASDAQGM:SWCB)",USA,Savings Bank/Thrift/Mutual,Massachusetts
102001,Sandwich Co-operative Bank,USA,Savings Bank/Thrift/Mutual,Massachusetts
101508,Santa Clara Savings and Loan Association,USA,Savings Bank/Thrift/Mutual,California
101448,Santander Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Puerto Rico
1002864,Savings Bank of the Finger Lakes,USA,Savings Bank/Thrift/Mutual,New York
4254621,"SBM Financial, Inc.",USA,Savings Bank/Thrift/Mutual,Illinois
102326,"Scotland Bancorp, Inc. (NYSEAM:SSB)",USA,Savings Bank/Thrift/Mutual,North Carolina
4091780,SE Financial Corp.,USA,Savings Bank/Thrift/Mutual,Pennsylvania
101976,"Seaboard Bancorp, Inc. (NASDAQGM:SEAB)",USA,Savings Bank/Thrift/Mutual,North Carolina
1013220,"Seaboard Savings Bank, SSB",USA,Savings Bank/Thrift/Mutual,North Carolina
1024411,Seacoast Financial Services Corp. (NASDAQGM:SCFS),USA,Savings Bank/Thrift/Mutual,New Hampshire
1010018,Seacoast Savings Bank,USA,Savings Bank/Thrift/Mutual,New Hampshire
101430,Seamen's Corporation,USA,Savings Bank/Thrift/Mutual,New York
101989,Second National Bancorporation,USA,Savings Bank/Thrift/Mutual,Ohio
101977,"Secor Bank, Federal Savings Bank",USA,Savings Bank/Thrift/Mutual,Alabama
101980,Security Bancorp (NASDAQGM:SFBM),USA,Savings Bank/Thrift/Mutual,Michigan
1024195,Security Capital Corporation (NASDAQGM:SECP),USA,Savings Bank/Thrift/Mutual,Wisconsin
102500,"Security Federal Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,South Carolina
1000937,Security Federal Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,Ohio
4050594,"Security Financial Bancorp, Inc. (NASDAQGM:SFBI)",USA,Savings Bank/Thrift/Mutual,Indiana
101983,"Security Financial Group, Inc.",USA,Savings Bank/Thrift/Mutual,Texas
101625,Security Financial Holding Co (NASDAQGM:SECF),USA,Savings Bank/Thrift/Mutual,Illinois
101984,Security First Corp. (NASDAQGM:SFSL),USA,Savings Bank/Thrift/Mutual,Colorado
106979,Security First Network Bank,USA,Savings Bank/Thrift/Mutual,Georgia
101997,"Security Investments Group, Inc.",USA,Savings Bank/Thrift/Mutual,Maryland
123869481,"Security Midwest Bancorp, Inc. (OTCQB:SBMW)",USA,Savings Bank/Thrift/Mutual,Missouri
4040414,Security of Pennsylvania Financial Corp. (NYSEAM:SPN),USA,Savings Bank/Thrift/Mutual,Pennsylvania
101909,"Security Pacific Savings Bank of Idaho, FSB",USA,Savings Bank/Thrift/Mutual,Idaho
1001971,Security Savings Association of Hazleton,USA,Savings Bank/Thrift/Mutual,Pennsylvania
101998,"Security Savings Bank, FSB",USA,Savings Bank/Thrift/Mutual,Nevada
101987,Sellersville Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,Pennsylvania
6610690,"Seneca Bancorp, Inc. (OTCQX:SNNF)",USA,Savings Bank/Thrift/Mutual,New York
1002862,Sentinel Community Bank,USA,Savings Bank/Thrift/Mutual,Oregon
102390,Sentinel Financial Corporation,USA,Savings Bank/Thrift/Mutual,Virginia
4039929,"Service Bancorp, Inc. (MHC)",USA,Savings Bank/Thrift/Mutual,Massachusetts
1974150,"Service Bancorp, MHC",USA,Savings Bank/Thrift/Mutual,Massachusetts
102386,Seven Hills Financial Corporation (NASDAQGM:SHFC),USA,Savings Bank/Thrift/Mutual,Ohio
1031105,"Severn Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Maryland
111909,"SFB Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Pennsylvania
101982,SFFed Corp. (NASDAQGM:SFFD),USA,Savings Bank/Thrift/Mutual,California
102560,"SFS Bancorp, Inc. (NASDAQGM:SFED)",USA,Savings Bank/Thrift/Mutual,New York
4001853,SFSB Holding Company (NASDAQGM:SFSH),USA,Savings Bank/Thrift/Mutual,Illinois
4095596,"SFSB, Inc. (OTCEM:SFBI)",USA,Savings Bank/Thrift/Mutual,Missouri
102565,"SGV Bancorp, Inc. (NASDAQGM:SGVB)",USA,Savings Bank/Thrift/Mutual,California
102137,Shelby County Bancorp,USA,Savings Bank/Thrift/Mutual,Tennessee
1026431,Shelby Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Ohio
101996,"Shelton Bancorp, Inc. (NASDAQGM:SSBC)",USA,Savings Bank/Thrift/Mutual,Connecticut
102054,Sho-Me Financial Corp. (NASDAQGM:SMFC),USA,Savings Bank/Thrift/Mutual,Missouri
101513,Shoreline Savings Bank,USA,Savings Bank/Thrift/Mutual,Washington
113050,"SHS Bancorp, Inc. (NASDAQGM:SHSB)",USA,Savings Bank/Thrift/Mutual,Michigan
4093272,"SI Financial Group, Inc. (NASDAQGM:SIFI)",USA,Savings Bank/Thrift/Mutual,Connecticut
1001202,Sidney Federal Savings and Loan Association,USA,Savings Bank/Thrift/Mutual,Ohio
4088708,"Simplicity Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,California
1025131,"SIS Bancorp, Inc. (NASDAQGM:SISB)",USA,Savings Bank/Thrift/Mutual,Massachusetts
111636,"Sistersville Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,West Virginia
1008722,Siwooganock Bank,USA,Savings Bank/Thrift/Mutual,New Hampshire
4092911,"Siwooganock Holding Company, Inc. (OTCPK:SWGC)",USA,Savings Bank/Thrift/Mutual,New Hampshire
102532,"SJS Bancorp, Inc. (NASDAQGM:SJSB)",USA,Savings Bank/Thrift/Mutual,New Jersey
1022886,"Skaneateles Bancorp, Inc. (NASDAQGM:SKAN)",USA,Savings Bank/Thrift/Mutual,Illinois
4042737,Skibo Financial Corp. (MHC),USA,Savings Bank/Thrift/Mutual,Pennsylvania
101908,"SNB Savings Bank, Inc., SSB of Elkin",USA,Savings Bank/Thrift/Mutual,North Carolina
102548,"Sobieski Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Indiana
101774,Society First Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Ohio
101991,Somerset Savings Bank (NASDAQGM:SOSA),USA,Savings Bank/Thrift/Mutual,New Jersey
101429,Sooner Federal Savings and Loan Association,USA,Savings Bank/Thrift/Mutual,Oklahoma
4022456,Sound Federal Bancorp Inc. (NASDAQGM:SFFS),USA,Savings Bank/Thrift/Mutual,Connecticut
102457,"South Carolina Community Bancshares, Inc. (NASDAQGM:SCCB)",USA,Savings Bank/Thrift/Mutual,South Carolina
101974,South Carolina Federal Corp (NASDAQGM:SCFB),USA,Savings Bank/Thrift/Mutual,South Carolina
4041967,"South Jersey Financial Corporation, Inc (NASDAQGM:SJFC)",USA,Savings Bank/Thrift/Mutual,New Jersey
101431,South Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,Alabama
102686,South Street Financial Corp.,USA,Savings Bank/Thrift/Mutual,North Carolina
1032025,"SouthBanc Shares, Inc. (NASDAQGM:SBAN)",USA,Savings Bank/Thrift/Mutual,South Carolina
102606,Southbay Holding Company,USA,Savings Bank/Thrift/Mutual,California
1026777,"Southeastern Savings Bank, Inc.",USA,Savings Bank/Thrift/Mutual,Georgia
101428,Southern Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Georgia
102508,Southern Financial Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Virginia
101512,Southern Home Savings Bank,USA,Savings Bank/Thrift/Mutual,South Carolina
102453,SouthFirst Bancshares Inc. (OTCPK:SZB),USA,Savings Bank/Thrift/Mutual,Alabama
101510,Southold Savings Bank,USA,Savings Bank/Thrift/Mutual,New York
101509,Southstate Bank for Savings,USA,Savings Bank/Thrift/Mutual,North Carolina
101709,SouthTrust Bank of North Carolina,USA,Savings Bank/Thrift/Mutual,North Carolina
101524,"Southtrust Bank, Federal Savings Bank",USA,Savings Bank/Thrift/Mutual,Alabama
102188,"Southwest Bancshares, Inc. (NASDAQGM:SWBI)",USA,Savings Bank/Thrift/Mutual,Texas
4261695,"SP Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Texas
4207840,"Spirit of Texas Bancshares, Inc. (NASDAQGM:STXB)",USA,Savings Bank/Thrift/Mutual,Texas
106590442,"SR Bancorp, Inc. (NASDAQCM:SRBK)",USA,Savings Bank/Thrift/Mutual,New Jersey
8228967,"SSB Bancorp, Inc. (OTCQX:SSBP)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
1000745,"St Francois County Bank, FSB",USA,Savings Bank/Thrift/Mutual,Missouri
1024420,St. Francis Capital Corporation (NASDAQGM:STFR),USA,Savings Bank/Thrift/Mutual,Wisconsin
4216703,"St. Joseph Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Indiana
101992,St. Paul Bancorp Inc. (NASDAQGM:SPBC),USA,Savings Bank/Thrift/Mutual,Illinois
4260829,Standard AVB Financial Corp.,USA,Savings Bank/Thrift/Mutual,Pennsylvania
101979,"Standard Federal Bancorporation, Inc.",USA,Savings Bank/Thrift/Mutual,Illinois
1026309,Standard Federal Savings and Loan,USA,Savings Bank/Thrift/Mutual,Michigan
102422,"Standard Financial, Inc. (NASDAQGM:STND)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
1000125,"State Home Savings Bank, FSB",USA,Savings Bank/Thrift/Mutual,Missouri
4281581,"State Investors Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Louisiana
4019104,"State of Franklin Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,Tennessee
102364,StateFed Financial Corporation,USA,Savings Bank/Thrift/Mutual,Illinois
112900,Staten Island Bancorp Inc. (NYSE:SIB),USA,Savings Bank/Thrift/Mutual,New York
102588,Statewide Financial Corp. (NASDAQGM:SFIN),USA,Savings Bank/Thrift/Mutual,New Jersey
4047009,"Steelton Bancorp, Inc. (NASDAQGM:SELO)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
1031089,"Sterling Bancorp, Inc. (Southfield, MI)",USA,Savings Bank/Thrift/Mutual,Michigan
1021853,Sterling Bancshares Corporation,USA,Savings Bank/Thrift/Mutual,Texas
102615,"Stone Street Bancorp, Inc. (NYSEAM:SSM)",USA,Savings Bank/Thrift/Mutual,New Jersey
1013358,Strata Bank (MHC),USA,Savings Bank/Thrift/Mutual,Massachusetts
1991011,Sturgis Bank & Trust Company,USA,Savings Bank/Thrift/Mutual,Michigan
102343,"Suburban Bancorporation, Inc. (NASDAQGM:SBCN)",USA,Savings Bank/Thrift/Mutual,Illinois
1000259,Suburban Federal Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,Maryland
1000611,Suburban Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Maryland
102166,SuburbFed Financial Corp. (NASDAQGM:SFSB),USA,Savings Bank/Thrift/Mutual,Illinois
4149539,Sugar Creek Financial Corp.,USA,Savings Bank/Thrift/Mutual,Oklahoma
101988,"Summit Bancorp, Inc. (NASDAQGM:SMMT)",USA,Savings Bank/Thrift/Mutual,New Jersey
102480,Summit Bank,USA,Savings Bank/Thrift/Mutual,New Jersey
101434,Sun State Savings and Loan,USA,Savings Bank/Thrift/Mutual,Arizona
101975,"Suncoast Savings and Loan Association, FSA",USA,Savings Bank/Thrift/Mutual,Florida
101993,Sunrise Bancorp Inc. (NASDAQGM:SRSL),USA,Savings Bank/Thrift/Mutual,New Jersey
102265,"Sunrise Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,California
4436252,"Sunshine Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,New Jersey
4207619,"Sunshine Financial, Inc. (MHC)",USA,Savings Bank/Thrift/Mutual,Florida
4047177,Superior Bancorp,USA,Savings Bank/Thrift/Mutual,Alabama
4039506,Superior Financial Corp.,USA,Savings Bank/Thrift/Mutual,California
101684,Superior Savings of New England NA,USA,Savings Bank/Thrift/Mutual,Massachusetts
1002899,"Sutter Buttes Savings Bank, FSB",USA,Savings Bank/Thrift/Mutual,California
102491,SWVA Bancshares Inc. (NASDAQGM:SWVB),USA,Savings Bank/Thrift/Mutual,Virginia
4064788,"Synergy Financial Group, Inc.",USA,Savings Bank/Thrift/Mutual,New Jersey
1023862,T R Financial Corp. (NASDAQGM:ROSE),USA,Savings Bank/Thrift/Mutual,New York
102594,Tappan Zee Financial Inc (NASDAQGM:TPNZ),USA,Savings Bank/Thrift/Mutual,New York
101517,Taunton Savings Bank,USA,Savings Bank/Thrift/Mutual,Massachusetts
28035576,"TC Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,New Jersey
11140063,"TEB Bancorp, Inc (OTCPK:TBBA)",USA,Savings Bank/Thrift/Mutual,New Jersey
101757,Tennessee National Bank,USA,Savings Bank/Thrift/Mutual,Tennessee
4221370,Territorial Bancorp Inc. (NASDAQGM:TBNK),USA,Savings Bank/Thrift/Mutual,Hawaii
102574,Texarkana First Financial Corporation (NYSEAM:FTF),USA,Savings Bank/Thrift/Mutual,Texas
27882409,"Texas Community Bancshares, Inc. (NASDAQCM:TCBS)",USA,Savings Bank/Thrift/Mutual,Texas
101515,Texas Federal Financial Corporation,USA,Savings Bank/Thrift/Mutual,Texas
102461,TF Financial Corporation,USA,Savings Bank/Thrift/Mutual,Pennsylvania
4041914,TFS Financial Corporation (NASDAQGS:TFSL),USA,Savings Bank/Thrift/Mutual,Ohio
4154340,The Bank of Greene County,USA,Savings Bank/Thrift/Mutual,Missouri
4015951,The Bryan-College Station Financial Holding Company (OTCPK:BCSF),USA,Savings Bank/Thrift/Mutual,Texas
4092038,Third Century Bancorp (OTCPK:TDCB),USA,Savings Bank/Thrift/Mutual,Indiana
102283,Third Financial Corp. (NASDAQGM:THIR),USA,Savings Bank/Thrift/Mutual,Kentucky
1032021,"Thistle Group Holdings, Co.",USA,Savings Bank/Thrift/Mutual,Pennsylvania
1002080,Thomaston Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Georgia
102577,Three Rivers Financial Corp. (NYSEAM:THR),USA,Savings Bank/Thrift/Mutual,Pennsylvania
101920,"Tidemark Bancorp, Inc. (NASDAQGM:TDMK)",USA,Savings Bank/Thrift/Mutual,Maryland
4074417,TierOne Corporation (OTCPK:TONE.Q),USA,Savings Bank/Thrift/Mutual,Nebraska
113565,"Timberland Bancorp, Inc. (NASDAQGM:TSBK)",USA,Savings Bank/Thrift/Mutual,Ohio
102007,Tolland Bank,USA,Savings Bank/Thrift/Mutual,Connecticut
101516,Tower Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Maryland
102160,Towne Financial Corp (NASDAQGM:TOFI),USA,Savings Bank/Thrift/Mutual,Ohio
101891,Trans Financial Bank of Tennessee FSB,USA,Savings Bank/Thrift/Mutual,Tennessee
101812,"Trans Financial Bank, FSB",USA,Savings Bank/Thrift/Mutual,Kentucky
102003,Transcapital Financial Corp. (OTCPK:TFCN),USA,Savings Bank/Thrift/Mutual,Georgia
1004287,Trenton Savings Bank,USA,Savings Bank/Thrift/Mutual,New Jersey
102334,"Tri-County Bancorp, Inc (NASDAQGM:TRIC)",USA,Savings Bank/Thrift/Mutual,New Jersey
102011,TriState Bancorp,USA,Savings Bank/Thrift/Mutual,Indiana
4096803,"Triumph Financial, Inc. (NYSE:TFIN)",USA,Savings Bank/Thrift/Mutual,Texas
4064234,Troy Financial Corporation (NASDAQGM:TRYF),USA,Savings Bank/Thrift/Mutual,New York
102466,"Troy Hill Bancorp, Inc. (NASDAQGM:THBC)",USA,Savings Bank/Thrift/Mutual,New York
1007064,Troy Savings Bank,USA,Savings Bank/Thrift/Mutual,New York
1001077,Trumbull Savings And Loan Company (OTCPK:TSVL),USA,Savings Bank/Thrift/Mutual,Connecticut
1026670,"Trustbank Savings, FSB",USA,Savings Bank/Thrift/Mutual,Virginia
100465,TrustCo Bank Corp NY (NASDAQGS:TRST),USA,Savings Bank/Thrift/Mutual,New York
1024494,"TSB Financial, Incorporated",USA,Savings Bank/Thrift/Mutual,Tennessee
102489,"Twin City Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Minnesota
101492,U.S. Savings Bank of Washington,USA,Savings Bank/Thrift/Mutual,Washington
102143,UF Bancorp Inc (NASDAQGM:UFBI),USA,Savings Bank/Thrift/Mutual,Pennsylvania
101848,Ultra Bancorp (NASDAQGM:HFOX),USA,Savings Bank/Thrift/Mutual,Illinois
4002058,Union Community Bancorp,USA,Savings Bank/Thrift/Mutual,Indiana
101523,Union Warren Savings Bank,USA,Savings Bank/Thrift/Mutual,New Jersey
102014,UnionFed Financial Corporation,USA,Savings Bank/Thrift/Mutual,California
4111298,United Community Bancorp (NASDAQGM:UCBA),USA,Savings Bank/Thrift/Mutual,Indiana
102013,United Federal Bancorp (NASDAQGM:UFBK),USA,Savings Bank/Thrift/Mutual,Oregon
102015,United Federal Savings Bank (NASDAQGM:UFRM),USA,Savings Bank/Thrift/Mutual,Wyoming
101518,"United Federal Savings Bank, FSB",USA,Savings Bank/Thrift/Mutual,Georgia
102220,"United Financial Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Connecticut
4097386,"United Financial Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Connecticut
4093048,"United Financial Bancorp, Inc. (NASDAQGM:UBNK)",USA,Savings Bank/Thrift/Mutual,Connecticut
102016,"United Financial Corp of South Carolina, Inc.",USA,Savings Bank/Thrift/Mutual,South Carolina
101436,"United Financial Group, Inc. (OTCPK:UFGI)",USA,Savings Bank/Thrift/Mutual,Ohio
101520,United First Federal,USA,Savings Bank/Thrift/Mutual,South Carolina
101620,United Postal Bancorp (NASDAQGM:UPBI),USA,Savings Bank/Thrift/Mutual,Missouri
102180,United Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,California
1026643,United Savings Bank,USA,Savings Bank/Thrift/Mutual,Pennsylvania
101522,United Savings Bank of Salem,USA,Savings Bank/Thrift/Mutual,Massachusetts
113573,"United Tennessee Bankshares, Inc. (OTCQB:UNTN)",USA,Savings Bank/Thrift/Mutual,Tennessee
107155,"United Western Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Colorado
1006783,United-American Savings Bank,USA,Savings Bank/Thrift/Mutual,Texas
102017,UNSL Financial Corp (NASDAQGM:UNSL),USA,Savings Bank/Thrift/Mutual,Missouri
139507698,"URSB Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Pennsylvania
102612,"USABancShares.com, Inc.",USA,Savings Bank/Thrift/Mutual,Texas
1000458,Utah Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Utah
102084,"Valley Bank Western, FSB",USA,Savings Bank/Thrift/Mutual,California
101437,Valley Federal Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,California
102024,Valley Federal Savings and Loan,USA,Savings Bank/Thrift/Mutual,California
102021,Valley Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,California
102022,VanFed Bancorp,USA,Savings Bank/Thrift/Mutual,Indiana
1000079,Vantus Bank,USA,Savings Bank/Thrift/Mutual,Iowa
4381269,Vecta Inc.,USA,Savings Bank/Thrift/Mutual,California
108217,Vermilion Bancorp Inc (OTCPK:VBAS),USA,Savings Bank/Thrift/Mutual,Illinois
4241987,Versailles Financial Corporation (OTCPK:VERF),USA,Savings Bank/Thrift/Mutual,Ohio
108157,Victory Savings Bank,USA,Savings Bank/Thrift/Mutual,Pennsylvania
4040744,Village Financial Corporation,USA,Savings Bank/Thrift/Mutual,Nebraska
1022893,Village Financial Services Limited (NASDAQGM:VIFS),USA,Savings Bank/Thrift/Mutual,New Jersey
102025,Virginia First Financial Corporation (NASDAQGM:VFFC),USA,Savings Bank/Thrift/Mutual,Virginia
4161048,"Virginia Savings Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Virginia
1002806,"Virginia Savings Bank, FSB",USA,Savings Bank/Thrift/Mutual,Virginia
1004080,Volunteer Federal Savings Association,USA,Savings Bank/Thrift/Mutual,Tennessee
102027,"VSB Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,New York
105801294,"VWF Bancorp, Inc. (OTCQX:VWFB)",USA,Savings Bank/Thrift/Mutual,Wisconsin
4048865,"Wake Forest Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,North Carolina
1000058,Wake Forest Federal Savings and Loan Association,USA,Savings Bank/Thrift/Mutual,North Carolina
1022111,"Warren Bancorp, Inc. (NASDAQGM:WRNB)",USA,Savings Bank/Thrift/Mutual,New Jersey
113146,Warwick Community Bancorp Inc. (NASDAQGM:WSBI),USA,Savings Bank/Thrift/Mutual,Rhode Island
1020721,"Washington Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Washington
102531,Washington Federal Bank for Savings,USA,Savings Bank/Thrift/Mutual,Washington
102197,Washington Mutual Bank,USA,Savings Bank/Thrift/Mutual,Washington
101456,"Washington Mutual, A FSB",USA,Savings Bank/Thrift/Mutual,Washington
102028,"Washington Mutual, Inc.",USA,Savings Bank/Thrift/Mutual,Washington
102044,"Washington Savings Bank, F.S.B.",USA,Savings Bank/Thrift/Mutual,Washington
4102320,"Waterstone Financial, Inc. (NASDAQGS:WSBF)",USA,Savings Bank/Thrift/Mutual,New York
1003015,Wawel Bank (MHC),USA,Savings Bank/Thrift/Mutual,New Jersey
101639,"Wayne Bancorp, Inc. (NASDAQGM:WYNE)",USA,Savings Bank/Thrift/Mutual,Ohio
1137104,Waypoint Financial Corp. (NASDAQGM:WYPT),USA,Savings Bank/Thrift/Mutual,Pennsylvania
1000938,WCF Financial Bank,USA,Savings Bank/Thrift/Mutual,Utah
4298699,"Wellesley Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
4293367,"West End Indiana Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,Indiana
4025239,"West Essex Bancorp, Inc. (NASDAQGM:WEBK)",USA,Savings Bank/Thrift/Mutual,New Jersey
1020479,"West Mass Bankshares, Inc. (NASDAQGM:WMBS)",USA,Savings Bank/Thrift/Mutual,Massachusetts
102041,West Newton Savings Bank Inc (NASDAQGM:WNSB),USA,Savings Bank/Thrift/Mutual,Massachusetts
102035,"West One Bank Oregon, Savings Bank",USA,Savings Bank/Thrift/Mutual,Oregon
102490,"West Town Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Illinois
4048837,"Westborough Financial Services, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
101526,Westchester Financial Services Corporation,USA,Savings Bank/Thrift/Mutual,New York
102201,"Westco Bancorp, Inc. (NASDAQGM:WCBI)",USA,Savings Bank/Thrift/Mutual,New York
102034,Westcorp,USA,Savings Bank/Thrift/Mutual,California
101640,WesterFed Financial Corp. (NASDAQGM:WSTR),USA,Savings Bank/Thrift/Mutual,Montana
102033,Western Capital Investment Corp (NASDAQGM:WECA),USA,Savings Bank/Thrift/Mutual,Washington
101525,Western Federal Savings and Loan,USA,Savings Bank/Thrift/Mutual,California
102045,Western Financial Corp (NASDAQGM:WSTF),USA,Savings Bank/Thrift/Mutual,Kansas
4066200,"Western New England Bancorp, Inc. (NASDAQGS:WNEB)",USA,Savings Bank/Thrift/Mutual,Massachusetts
102460,Western Ohio Financial Corp. (NASDAQGM:WOFC),USA,Savings Bank/Thrift/Mutual,Ohio
101439,Western Permanent FS&LA Inc.,USA,Savings Bank/Thrift/Mutual,California
101641,Western Reserve Savings Bank of Cleveland,USA,Savings Bank/Thrift/Mutual,Ohio
1026821,Western Savings &Loan,USA,Savings Bank/Thrift/Mutual,Arizona
105382,Westwood Financial Corp. (NASDAQGM:WWFC),USA,Savings Bank/Thrift/Mutual,Massachusetts
102659,Westwood Homestead Financial Corporation (NASDAQGM:WEHO),USA,Savings Bank/Thrift/Mutual,Massachusetts
102426,"WFS Bancorp, Inc. (NASDAQGM:WBCI)",USA,Savings Bank/Thrift/Mutual,California
102636,WHG Bancshares Corp. (NASDAQGM:WHGB),USA,Savings Bank/Thrift/Mutual,Maryland
4190349,William Penn Bancorporation,USA,Savings Bank/Thrift/Mutual,Pennsylvania
1003041,Williamsburg Building & Loan Company,USA,Savings Bank/Thrift/Mutual,Virginia
4040638,"Willow Financial Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Pennsylvania
8609228,"Winchester Bancorp, Inc. (NASDAQCM:WSBK)",USA,Savings Bank/Thrift/Mutual,New York
101643,Winton Financial Corporation (NYSEAM:WFI),USA,Savings Bank/Thrift/Mutual,Ohio
4271321,"Wolverine Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Michigan
102321,"Wood Bancorp, Inc. (NASDAQGM:FFWD)",USA,Savings Bank/Thrift/Mutual,Ohio
101644,"Workingmens Capital Holdings, Inc. (NASDAQGM:WCHI)",USA,Savings Bank/Thrift/Mutual,Washington
1022032,Workingmens Corporation (OTCPK:WCBK),USA,Savings Bank/Thrift/Mutual,Washington
102042,"Workmen's Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Pennsylvania
4043590,"Woronoco Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
102391,"WSB Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,New York
113067,WSB Holding Company (NASDAQGM:WSBH),USA,Savings Bank/Thrift/Mutual,New York
4186676,"WSB Holdings, Inc. (NASDAQGM:WSB)",USA,Savings Bank/Thrift/Mutual,New York
101999,WSFS Financial Corporation (NASDAQGS:WSFS),USA,Savings Bank/Thrift/Mutual,Delaware
102302,WVS Financial Corp. (OTCQX:WVFC),USA,Savings Bank/Thrift/Mutual,Pennsylvania
113047,"Wyman Park Bancorporation, Inc. (NASDAQGM:WPBC)",USA,Savings Bank/Thrift/Mutual,Maryland
