Entity.ID,Entity.Name,SP_COUNTRY_NAME,SNL_INDUSTRY,Region
1982042,Cape Fear Bank,USA,Bank,North Carolina
4104965,Cape Fear Bank Corporation,USA,Bank,North Carolina
4064888,"Capital Bancorp, Inc.",USA,Bank,Tennessee
4046859,"Capital Bancorp, Inc. (NASDAQGS:CBNK)",USA,Bank,Maryland
100775,Capital Bancorp. (NASDAQGM:CBCP),USA,Bank,South Carolina
100171,"Capital Bancorporation, Inc. (NASDAQGM:CABK)",USA,Bank,Mississippi
1032526,Capital Bank,USA,Bank,North Carolina
4147298,Capital Bank,USA,Bank,North Carolina
1024937,Capital Bank & Trust Company,USA,Bank,Louisiana
1024268,Capital Bank & Trust Company,USA,Bank,Louisiana
4042314,Capital Bank Corporation,USA,Bank,North Carolina
4255728,Capital Bank Financial Corp.,USA,Bank,North Carolina
4143167,Capital Bank of New Jersey,USA,Bank,New Jersey
1009473,"Capital Bank, National Association",USA,Bank,Florida
108554,"Capital Bankshares, Inc.",USA,Bank,Virginia
1017109,"Capital City Bancshares, Inc.",USA,Bank,Georgia
100774,"Capital City Bank Group, Inc. (NASDAQGS:CCBG)",USA,Bank,Florida
1024359,"Capital Commerce Bancorp, Inc.",USA,Bank,California
100701,Capital Corp. of the West (OTCPK:CCOW.Q),USA,Bank,California
105355,Capital Crossing Bank,USA,Bank,Massachusetts
1022024,"Capital Directions, Inc.",USA,Bank,Michigan
1022527,Capital Holdings Inc. (NASDAQGM:CLHD),USA,Bank,Tennessee
103239,Capital One Financial Corporation (NYSE:COF),USA,Bank,Virginia
4161257,Capital Pacific Bancorp,USA,Bank,Oregon
4086854,Capital Pacific Bank,USA,Bank,Oregon
1024706,"Capital Trust Holdings, Inc. (OTCPK:FMAR.Q)",USA,Bank,Florida
4135653,CapitalMark Bank & Trust,USA,Bank,Tennessee
4065646,CapitalSource Inc.,USA,Bank,California
1023541,CapitalSouth Bancorp.,USA,Bank,Alabama
100176,"Capitol Bancorp, Ltd. (OTCPK:CBCR.Q)",USA,Bank,Michigan
1027624,Capitol Bancorporation,USA,Bank,Michigan
4041247,"Capitol City Bancshares, Inc.",USA,Bank,Alabama
1024362,Capitol City Bank & Trust Company,USA,Bank,Georgia
4646073,"CapStar Financial Holdings, Inc.",USA,Bank,Tennessee
4122314,CapStone Bank,USA,Bank,Alabama
100676,"Cardinal Bancorp, Incorporated",USA,Bank,Indiana
100590,"Cardinal Bancshares, Inc. (NASDAQGM:CARD)",USA,Bank,Virginia
1013151,Cardinal Bank Potomac,USA,Bank,Virginia
1027753,Cardinal Bankshares Corporation (OTCPK:CDBK),USA,Bank,Virginia
4019138,Cardinal Financial Corporation (NASDAQGM:CFNL),USA,Bank,Virginia
4064834,Cardinal State Bank,USA,Bank,North Carolina
100773,Carnegie Bancorp (NASDAQGM:CBNJ),USA,Bank,New Jersey
4135861,Carolina Alliance Bank,USA,Bank,South Carolina
1026307,Carolina Bank,USA,Bank,North Carolina
4057409,"Carolina Bank Holdings, Inc.",USA,Bank,North Carolina
1032808,Carolina Financial Corporation,USA,Bank,North Carolina
100682,"Carolina First BancShares, Inc. (NASDAQGM:CFBI)",USA,Bank,North Carolina
4073474,Carolina National Corporation (NASDAQGM:CNCP),USA,Bank,South Carolina
4144218,Carolina Premier Bank,USA,Bank,North Carolina
100511,Carolina Southern Bank (NASDAQGM:CSBK),USA,Bank,South Carolina
1023261,Carolina State Bank,USA,Bank,South Carolina
4715924,"Carolina Trust BancShares, Inc.",USA,Bank,North Carolina
4056162,Carolina Trust Bank,USA,Bank,North Carolina
4281782,"Carroll Bancorp, Inc. (OTCPK:CROL)",USA,Bank,Maryland
4142239,"Carter Bankshares, Inc. (NASDAQGS:CARE)",USA,Bank,Virginia
100589,Cascade Bancorp,USA,Bank,Oregon
102173,Cascade Financial Corporation,USA,Bank,Washington
1011031,Cashmere Valley Bank (OTCQX:CSHX),USA,Bank,Washington
4104887,Cashmere Valley Financial Corporation,USA,Bank,Washington
1021521,"Castle BancGroup, Incorporated",USA,Bank,Illinois
101239,Catawba Valley Bank,USA,Bank,North Carolina
100173,Cathay General Bancorp (NASDAQGS:CATY),USA,Bank,California
4137098,"Catskill Hudson Bancorp, Inc.",USA,Bank,New York
113571,"Cavalry Bancorp, Inc.",USA,Bank,New York
100535,"CB Bancshares, Inc. (NASDAQGM:CBBI)",USA,Bank,Hawaii
4199286,CB Financial Corp,USA,Bank,Pennsylvania
100745,CB Financial Corporation,USA,Bank,Pennsylvania
4102292,CB Financial Corporation (OTCPK:CBFA),USA,Bank,Pennsylvania
4106596,"CB Financial Services, Inc. (NASDAQGM:CBFV)",USA,Bank,Pennsylvania
100187,CB&T Financial Corporation,USA,Bank,Alabama
100943,CB&T Inc (NASDAQGM:CBTN),USA,Bank,Georgia
7171244,"CBB Bancorp, Inc. (OTCQX:CBBI)",USA,Bank,Georgia
4770322,CBBC Bancorp (OTCPK:CBBC),USA,Bank,Illinois
4057725,CBC Bancorp,USA,Bank,California
1020607,CBC Bancorp Inc.,USA,Bank,California
1032859,CBC Holding Company (OTCEM:CBHC),USA,Bank,Georgia
4094982,"CBOA Financial, Inc.",USA,Bank,Georgia
100520,CBT Corporation/KY (NASDAQGM:CBTC),USA,Bank,Kentucky
4086940,CBT Financial Corporation,USA,Bank,Pennsylvania
4167676,"CBTX, Inc. (NASDAQGS:CBTX)",USA,Bank,Texas
4636437,"CCB Bankshares, Inc. (OTCPK:CZYB)",USA,Bank,North Carolina
100190,CCB Financial Corporation,USA,Bank,North Carolina
4046499,CCBT Financial Companies Inc. (NASDAQGM:CCBT),USA,Bank,Massachusetts
4090236,"CCCB Bancorp, Inc. (OTCPK:CCYY)",USA,Bank,Maryland
100193,CCNB Corporation,USA,Bank,Pennsylvania
4081336,CCSB Financial Corp.,USA,Bank,Kansas
102482,"Cecil Bancorp, Inc.",USA,Bank,Maryland
4094513,CedarStone Bank,USA,Bank,Tennessee
100194,Centennial Bancorp (NASDAQGM:CEBC),USA,Bank,Oregon
4051557,Centennial Bank,USA,Bank,Arkansas
4084856,Center Financial Corporation,USA,Bank,California
4154617,CenterPointe Community Bank (OTCPK:CENP),USA,Bank,Virginia
100033,Centerre Bancorporation,USA,Bank,Missouri
4053925,CenterState Bank Corporation,USA,Bank,Florida
4053566,"Centra Financial Holdings, Inc.",USA,Bank,West Virginia
100216,Central and Southern Holding Company (NASDAQGM:CSBC),USA,Bank,Georgia
1018337,"Central Bancompany, Inc. (NASDAQGS:CBC)",USA,Bank,Missouri
1016608,"Central Bancorporation, Inc.",USA,Bank,Alabama
100746,Central Bancorporation/WA (NASDAQGM:CBWA),USA,Bank,Washington
1018819,"Central Bancshares, Inc.",USA,Bank,Alabama
100945,Central Bank,USA,Bank,Mississippi
1021833,Central Bank Corporation (OTCEM:CBSU),USA,Bank,Virginia
1027618,"Central Banking System, Inc.",USA,Bank,New York
1982011,Central California Bank,USA,Bank,California
100648,Central Coast Bancorp,USA,Bank,California
100831,Central Corporation,USA,Bank,Tennessee
100197,"Central Fidelity Banks, Inc. (NASDAQGM:CFBS)",USA,Bank,Virginia
100944,Central Financial Corporation,USA,Bank,Mississippi
1020330,Central Financial Corporation,USA,Bank,Mississippi
4079927,Central Florida State Bank,USA,Bank,Florida
100946,Central Illinois Financial Corporation,USA,Bank,Illinois
100204,Central Jersey Bancorp,USA,Bank,New Jersey
4057735,Central Jersey Bancorp,USA,Bank,New Jersey
100529,Central Mtg. Bancshares (NASDAQGM:CMBI),USA,Bank,Arkansas
1025164,Central National Bank,USA,Bank,Texas
100032,Central Pacific Corp. (NYSEAM:CPF),USA,Bank,Hawaii
100213,Central Pacific Financial Corp. (NYSE:CPF),USA,Bank,Hawaii
1016961,Central Service Corp.,USA,Bank,Tennessee
100837,Central Sierra Bank,USA,Bank,California
4064995,Central Valley Bancorp (NASDAQGM:CLVL),USA,Bank,California
100593,"Central Virginia Bankshares, Inc.",USA,Bank,Virginia
1020759,Centric Financial Corporation,USA,Bank,Pennsylvania
4050693,Centrix Bank & Trust,USA,Bank,New Hampshire
102222,Centrue Financial Corp. (NASDAQGM:TRUE),USA,Bank,Illinois
1021347,Centrue Financial Corporation,USA,Bank,Illinois
100209,"Century Bancorp, Inc. (NASDAQGM:CNBK.A)",USA,Bank,Massachusetts
1019766,"Century Bancshares, Inc. (NASDAQGM:CTRY)",USA,Bank,Virginia
4094509,Century Bank,USA,Bank,New Mexico
100766,Century Financial Corporation,USA,Bank,Ohio
1022946,Century Financial Corporation (OTCPK:CYFL),USA,Bank,Virginia
100217,"Century South Banks, Inc.",USA,Bank,Georgia
1021925,Cerritos Valley Bancorp,USA,Bank,California
4254286,"CertusHoldings, Inc.",USA,Bank,South Carolina
4040782,CF Bankshares Inc. (NASDAQCM:CFBK),USA,Bank,Ohio
100566,"CFB Bancorp, Incorporated (NASDAQGM:CFBN)",USA,Bank,Iowa
4163777,"Chain Bridge Bancorp, Inc. (NYSE:CBNA)",USA,Bank,Virginia
100424,Charter Bancshares Inc. (NASDAQGM:SAIL),USA,Bank,Texas
1020483,"Charter National Bancorp, Inc.",USA,Bank,Illinois
4097741,Charter Oak Bank (OTCPK:CHOB),USA,Bank,California
101715,Charter One Financial Inc. (NYSE:CF),USA,Bank,Ohio
100661,Charter Pacific Bank (NASDAQGM:CHTP),USA,Bank,California
100207,Chase Manhattan Corporation (NYSE:CMB),USA,Bank,New York
100524,Chattahoochee Bancorporation (NASDAQGM:CHBC),USA,Bank,Georgia
1012744,Chelsea State Bank,USA,Bank,Michigan
100200,Chemical Financial Corporation (NASDAQGS:CHFC),USA,Bank,Michigan
100690,Chemung Financial Corporation (NASDAQGS:CHMG),USA,Bank,New York
4046469,Cherokee Banking Company,USA,Bank,Georgia
1023344,Chesapeake Bancorp,USA,Bank,Maryland
100828,"Chesapeake Financial Shares, Inc. (OTCQX:CPKF)",USA,Bank,Maryland
4055316,"Chestatee Bancshares, Inc.",USA,Bank,Georgia
102676,"Chester Bancorp, Inc. (OTCEM:CNBA)",USA,Bank,Illinois
101790,Chester Valley Bancorp Inc. (NASDAQGM:CVAL),USA,Bank,Pennsylvania
4140014,Chino Commercial Bancorp (OTCPK:CCBC),USA,Bank,California
4050453,"Chino Commercial Bank, National Association",USA,Bank,California
100210,Chittenden Corporation,USA,Bank,Vermont
4258350,"Choice Bancorp, Inc.",USA,Bank,Wisconsin
4106902,Choice Bank,USA,Bank,North Dakota
1020388,"ChoiceOne Financial Services, Inc. (NASDAQCM:COFS)",USA,Bank,Michigan
101153,Christiana Bank & Trust Company,USA,Bank,Delaware
1020404,"CIB Marine Bancshares, Inc. (OTCQX:CIBH)",USA,Bank,California
4218084,Circle Bancorp,USA,Bank,California
102820,CIT Group Inc.,USA,Bank,New York
1021387,CITBA Financial Corporation (OTCQX:CBAF),USA,Bank,Tennessee
100756,"Citi-Bancshares, Inc. (NASDAQGM:CNBL)",USA,Bank,Texas
100192,Citicorp,USA,Bank,New York
,Citigroup (Combined),USA,Bank,New York
4041896,Citigroup Inc. (NYSE:C),USA,Bank,New York
100693,Citizens & Northern Corporation (NASDAQCM:CZNC),USA,Bank,Pennsylvania
1027615,Citizens and Southern Corporation,USA,Bank,Georgia
4155329,"Citizens B&T Holdings, Inc.",USA,Bank,Georgia
4088089,"Citizens Bancorp (Nevada City, CA)",USA,Bank,Nevada
1137102,Citizens Bancorp (OTCPK:CZBC),USA,Bank,Oregon
1020464,"Citizens Bancorp Investment, Inc. (OTCQX:CBTN)",USA,Bank,Tennessee
4091146,"Citizens Bancorp of Virginia, Inc. (OTCPK:CZBT)",USA,Bank,Virginia
1023502,"Citizens Bancorp, Inc.",USA,Bank,Ohio
100202,"Citizens Bancorp. (Maryland, Washington) (NASDAQGM:CZBC)",USA,Bank,Washington
1022187,Citizens Bancshares Corporation (OTCPK:CITZ),USA,Bank,Georgia
1018000,Citizens Bancshares Corporation (OTCPK:CZBS),USA,Bank,Georgia
1005352,Citizens Bank,USA,Bank,Rhode Island
1005688,Citizens Bank,USA,Bank,Rhode Island
1006368,Citizens Bank & Trust Company,USA,Bank,Virginia
1024517,Citizens Bank of Northern California,USA,Bank,California
1984119,"Citizens Commerce Bancshares, Inc. (OTCPK:CCVS)",USA,Bank,Virginia
1025070,"Citizens Community Bancorp, Inc.",USA,Bank,Wisconsin
4091023,"Citizens Community Bancorp, Inc. (NASDAQGM:CZWI)",USA,Bank,Wisconsin
4051566,Citizens Community Bank,USA,Bank,Idaho
1032559,Citizens Community Bank,USA,Bank,Idaho
1984085,"Citizens Effingham Bancshares, Inc.",USA,Bank,Georgia
101171,Citizens Financial Corp. (OTCPK:CIWV),USA,Bank,West Virginia
1019881,"Citizens Financial Group, Inc. (NYSE:CFG)",USA,Bank,Rhode Island
100691,"Citizens Financial Services, Inc. (NASDAQCM:CZFS)",USA,Bank,Pennsylvania
100195,"Citizens First Bancorp, Inc. (NYSEAM:CFB)",USA,Bank,Indiana
4043705,Citizens First Corporation (NASDAQGM:CZFC),USA,Bank,Kentucky
1018141,Citizens Holding Company (OTCQX:CIZN),USA,Bank,Mississippi
1024610,"Citizens Independent Bancorp, Inc.",USA,Bank,Minnesota
1023166,"Citizens National Bancorp, Inc.",USA,Bank,Ohio
4072764,Citizens National Bank,USA,Bank,Texas
100692,Citizens National Bank Corporation,USA,Bank,Mississippi
1004857,Citizens National Bank of Meyersdale,USA,Bank,Pennsylvania
1006132,Citizens National Bank of Texas,USA,Bank,Texas
100516,Citizens National Corporation,USA,Bank,Mississippi
1017880,Citizens National Corporation (OTCPK:CZNL),USA,Bank,Texas
100175,"Citizens Republic Bancorp, Inc. (NASDAQCM:CRBC)",USA,Bank,Michigan
100819,Citizens Savings Bank and Trust Company,USA,Bank,Tennessee
1010195,Citizens State Bank of Santa Paula,USA,Bank,California
1004796,Citizens' National Bank of Ashland,USA,Bank,Kentucky
1022619,"Citrus Financial Services, Inc.",USA,Bank,California
1009626,City Bank (OTCEM:CTBK),USA,Bank,Washington
1006918,City Commerce Bank,USA,Bank,California
100199,City Holding Company (NASDAQGS:CHCO),USA,Bank,West Virginia
1016870,City National Bancshares Corporation,USA,Bank,Illinois
100225,City National Corporation,USA,Bank,California
1027196,"Citytrust Bancorp, Inc.",USA,Bank,Connecticut
100203,Civic BanCorp (NASDAQGM:CIVC),USA,Bank,California
100876,"Civista Bancshares, Inc. (NASDAQCM:CIVB)",USA,Bank,Ohio
1022993,"Civitas BankGroup, Inc.",USA,Bank,Tennessee
4073171,Clark County Bancorporation,USA,Bank,Washington
4040710,Clarkston Financial Corporation,USA,Bank,Michigan
1027797,Classic Bancshares Inc. (NASDAQGM:CLAS),USA,Bank,Kentucky
4157311,Clatsop Community Bank,USA,Bank,Oregon
4039376,"Clover Community Bankshares, Inc.",USA,Bank,South Carolina
4072229,Clover Leaf Financial Corp.,USA,Bank,Illinois
4645737,CMUV Bancorp,USA,Bank,California
1027844,"CN Bancorp, Inc.",USA,Bank,Maryland
100771,CNB Bancorp Inc. (NASDAQGM:CNBI),USA,Bank,New York
4073091,CNB Bancorp Inc. (OTCPK:CNBV),USA,Bank,Virginia
100208,"CNB Bancshares, Inc. (NYSE:BNK)",USA,Bank,Alabama
1021757,"CNB Bank Shares, Inc. (OTCQX:CNBN)",USA,Bank,Illinois
4107923,"CNB Community Bancorp, Inc. (OTCQX:CNBB)",USA,Bank,New York
1020003,CNB Corp. (OTCEM:CNBW),USA,Bank,New York
1020098,CNB Corporation (OTCPK:CNBZ),USA,Bank,New York
4106659,CNB Financial Corp. (NASDAQGM:CWEA),USA,Bank,Iowa
100591,CNB Financial Corp. NY (NASDAQGM:CNBF),USA,Bank,New York
100790,CNB Financial Corporation (NASDAQGS:CCNE),USA,Bank,Pennsylvania
4055662,"CNB Financial Services, Inc. (OTCEM:CBFC)",USA,Bank,West Virginia
1020674,CNB Florida Bancshares Inc. (NASDAQGM:CNBB),USA,Bank,Florida
1024346,"CNB Holdings, Inc. (OTCPK:CNBY)",USA,Bank,Georgia
1027837,CNBC Bancorp,USA,Bank,Ohio
1021539,"CNBC Bancorp, Inc.",USA,Bank,Ohio
4039560,"CNBT Bancshares, Inc. (NASDAQGM:CNBT)",USA,Bank,Texas
1984124,"CNLBancshares, Inc. (OTCPK:CNLB)",USA,Bank,Georgia
4065986,Coast Bancorp,USA,Bank,California
101158,Coast Bancorp (NASDAQGM:CTBP),USA,Bank,California
4089368,"Coast Financial Holdings, Inc.",USA,Bank,Florida
1032551,Coast National Bank,USA,Bank,California
4209492,Coastal Bank & Trust,USA,Bank,Georgia
4049330,"Coastal Banking Company, Inc.",USA,Bank,Florida
4205735,"Coastal Carolina Bancshares, Inc. (OTCQX:CCNB)",USA,Bank,South Carolina
4092227,Coastal Financial Corporation (NASDAQGS:CCB),USA,Bank,Washington
4093972,"CoastalSouth Bancshares, Inc. (NYSE:COSO)",USA,Bank,South Carolina
100562,CoBancorp Inc. (NASDAQGM:COBI),USA,Bank,Ohio
139480803,CoBank and District Associations,USA,Bank,Colorado
4092576,"CoBank, ACB",USA,Bank,Colorado
1017371,CoBiz Financial Inc.,USA,Bank,Colorado
100752,Codding Bank,USA,Bank,California
100767,"Codorus Valley Bancorp, Inc.",USA,Bank,Pennsylvania
4209520,"Coeur d'Alene Bancorp, Inc. (OTCPK:CDAB)",USA,Bank,Idaho
4135680,Colonial American Bank,USA,Bank,Pennsylvania
100028,Colonial American Bankshares Corporation,USA,Bank,Virginia
100205,Colonial Bancgroup Inc. (OTCPK:CBCG.Q),USA,Bank,Alabama
1023980,Colonial Bank of SC,USA,Bank,South Carolina
4090423,Colonial Virginia Bank,USA,Bank,Virginia
100882,"Colony Bankcorp, Inc. (NYSE:CBAN)",USA,Bank,Georgia
100212,"Colorado National Bankshares, Inc.",USA,Bank,Colorado
1025077,Columbia Bancorp,USA,Bank,South Carolina
100695,Columbia Bancorp (NASDAQGM:CBMD),USA,Bank,South Carolina
1005874,Columbia Bank,USA,Bank,South Carolina
100754,"Columbia Banking System, Inc. (NASDAQGS:COLB)",USA,Bank,South Carolina
4047103,"Columbia Banking System, Inc. (NASDAQGS:COLB)",USA,Bank,South Carolina
1019096,Columbia Financial Corporation (NASDAQGM:CLBF),USA,Bank,South Carolina
4111378,Columbus Community Bank,USA,Bank,Ohio
4107052,Column National Association,USA,Bank,Virginia
4040839,Combanc Inc. (NASDAQGM:COBI),USA,Bank,Ohio
100791,Combancorp (NASDAQGM:CBAC),USA,Bank,California
100066,Comerica Holdings Incorporated,USA,Bank,Michigan
100206,Comerica Incorporated (NYSE:CMA),USA,Bank,Michigan
101219,"Comm Bancorp, Inc.",USA,Bank,Pennsylvania
4144829,Commencement Bancorp Inc. (OTCQX:CBWA),USA,Bank,Washington
100189,Commerce Banc Corp. (NASDAQGM:CBWV),USA,Bank,West Virginia
100211,"Commerce Bancorp, LLC",USA,Bank,New Jersey
1024457,"Commerce Bancshares, Inc.",USA,Bank,Missouri
100184,"Commerce Bancshares, Inc. (NASDAQGS:CBSH)",USA,Bank,Missouri
101245,Commerce National Bank,USA,Bank,Ohio
4087331,Commerce National Bank,USA,Bank,Ohio
100180,CommerceBancorp (NASDAQGM:CBNB),USA,Bank,New Jersey
4053179,"CommerceFirst Bancorp, Inc.",USA,Bank,Maryland
1022353,Commercesouth Inc. (NASDAQGM:COSO),USA,Bank,Alabama
1018024,"Commercial Bancgroup, Inc. (NASDAQCM:CBK)",USA,Bank,Alabama
1022989,"Commercial Bancorp of Georgia, Inc.",USA,Bank,Georgia
100181,Commercial Bancorporation of Colorado,USA,Bank,Colorado
101177,Commercial BancShares Inc. (NYSEAM:CWV),USA,Bank,West Virginia
100953,"Commercial Bancshares, Inc.",USA,Bank,Ohio
1015483,Commercial Bank,USA,Bank,Michigan
100543,Commercial Bank of New York (NASDAQGM:CBNY),USA,Bank,New York
100561,"Commercial Bankshares, Inc.",USA,Bank,Florida
1022037,Commercial National Financial Corporation (OTCPK:CEFC),USA,Bank,Michigan
100772,Commercial National Financial Corporation (OTCQX:CNAF),USA,Bank,Louisiana
100179,Commonwealth Bancshares Corporation,USA,Bank,Pennsylvania
1011951,CommonWealth Bank (NASDAQGM:CWBV),USA,Bank,Virginia
100912,"Commonwealth Bankshares, Inc.",USA,Bank,Virginia
4100034,Commonwealth Business Bank,USA,Bank,California
4064783,Commonwealth National Bank,USA,Bank,Alabama
4644637,Community 1st Bancorp,USA,Bank,South Carolina
4104848,Community 1st Bank,USA,Bank,South Carolina
4147795,Community 1st Bank (OTCPK:CMYF),USA,Bank,Indiana
4086030,Community Bancorp (OTCPK:CBON.Q),USA,Bank,Michigan
100696,Community Bancorp (OTCQX:CMTV),USA,Bank,Vermont
4049178,Community Bancorp Inc. (NASDAQGM:CMBC),USA,Bank,Virginia
1019046,Community Bancorp Inc. (OTCPK:CMBP),USA,Bank,New York
4049242,Community Bancorp of New Jersey (NASDAQGM:CBNJ),USA,Bank,New Jersey
5747151,Community Bancorp of Santa Maria (OTCQX:CYSM),USA,Bank,California
1023946,Community Bancshares Corp.,USA,Bank,Georgia
1023600,"Community Bancshares, Inc.",USA,Bank,Mississippi
1019667,"Community Bancshares, Inc.",USA,Bank,Mississippi
1017828,"Community Bancshares, Inc. (OTCEM:CNUN)",USA,Bank,Louisiana
100182,"Community Bancshares, TN (NASDAQGM:CBOG)",USA,Bank,Tennessee
1008651,Community Bank,USA,Bank,New York
1011981,Community Bank,USA,Bank,New York
1013488,Community Bank,USA,Bank,New York
1020799,Community Bank & Trust Company,USA,Bank,Georgia
1022803,Community Bank & Trust Company (NASDAQGM:CBNH.E),USA,Bank,New Hampshire
1007482,"Community Bank of Bergen County, NJ",USA,Bank,New Jersey
1032544,Community Bank of New Jersey,USA,Bank,New Jersey
1023556,Community Bank of Northern Virginia,USA,Bank,Virginia
1015101,Community Bank of Parkersburg,USA,Bank,West Virginia
4054639,Community Bank of Pickens County,USA,Bank,Georgia
4056637,Community Bank of Santa Maria,USA,Bank,California
1018191,"Community Bank of South Florida, Inc.",USA,Bank,Florida
4100717,Community Bankers Trust Corporation (NASDAQGM:BTC),USA,Bank,Virginia
1020359,Community Bankers' Corporation (OTCPK:CTYP),USA,Bank,Virginia
100178,"Community Banks, Inc.",USA,Bank,Pennsylvania
100914,Community Bankshares Incorporated (NASDAQGM:CBIV),USA,Bank,Indiana
1022377,"Community Bankshares of Maryland, Inc.",USA,Bank,Maryland
1024008,"Community Bankshares, Inc.",USA,Bank,Virginia
4102628,Community Business Bank,USA,Bank,California
4044321,"Community Capital Bancshares, Inc. (OTCQX:ALBY)",USA,Bank,South Carolina
1023039,Community Capital Bank,USA,Bank,California
